Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
514.5,1897,"48,5","5,13","4,06","2,04",2021-09-28 07:14:10,Åkeshov,2021-09-28,DiSC,20210928-2
524.5,1924,"48,2","5,16","4,08","2,06",2021-09-28 07:14:20,Åkeshov,2021-09-28,DiSC,20210928-2
534.5,1937,"48,1","5,18","4,09","2,07",2021-09-28 07:14:30,Åkeshov,2021-09-28,DiSC,20210928-2
544.5,2592,"41,3","5,85","4,33","2,63",2021-09-28 07:14:40,Åkeshov,2021-09-28,DiSC,20210928-2
1474.5,4630,"42,4","10,76","8,06","4,74",2021-09-27 07:29:03,Gamla Stan,2021-09-27,DiSC,20210927-1
1484.5,4285,"43,4","10,21","7,73","4,42",2021-09-27 07:29:13,Gamla Stan,2021-09-27,DiSC,20210927-1
1494.5,4399,"43,8","10,61","8,07","4,56",2021-09-27 07:29:23,Gamla Stan,2021-09-27,DiSC,20210927-1
1504.5,4321,"43,8","10,4","7,9","4,47",2021-09-27 07:29:33,Gamla Stan,2021-09-27,DiSC,20210927-1
1514.5,4426,"43,9","10,7","8,14","4,59",2021-09-27 07:29:43,Gamla Stan,2021-09-27,DiSC,20210927-1
1524.5,4693,45,"11,66","8,96","4,91",2021-09-27 07:29:53,Gamla Stan,2021-09-27,DiSC,20210927-1
444.5,7649,"30,9","12,51","7,98","6,91",2021-09-27 07:11:53,Gullmarsplan,2021-09-27,DiSC,20210927-1
454.5,7880,"32,4","13,59","8,9","7,27",2021-09-27 07:12:03,Gullmarsplan,2021-09-27,DiSC,20210927-1
464.5,8105,"31,7","13,65","8,84","7,41",2021-09-27 07:12:13,Gullmarsplan,2021-09-27,DiSC,20210927-1
474.5,8450,"31,1","13,91","8,9","7,65",2021-09-27 07:12:23,Gullmarsplan,2021-09-27,DiSC,20210927-1
484.5,8550,"30,5","13,8","8,73","7,68",2021-09-27 07:12:33,Gullmarsplan,2021-09-27,DiSC,20210927-1
2014.5,2441,"58,4","8,1","6,85","2,79",2021-09-27 07:38:03,Hötorget,2021-09-27,DiSC,20210927-1
2024.5,2413,"58,2","7,98","6,74","2,75",2021-09-27 07:38:13,Hötorget,2021-09-27,DiSC,20210927-1
2034.5,2421,"58,2",8,"6,76","2,76",2021-09-27 07:38:23,Hötorget,2021-09-27,DiSC,20210927-1
2044.5,2562,"56,1","8,12","6,78","2,88",2021-09-27 07:38:33,Hötorget,2021-09-27,DiSC,20210927-1
2054.5,2523,"57,8","8,28","6,98","2,87",2021-09-27 07:38:43,Hötorget,2021-09-27,DiSC,20210927-1
2064.5,2643,"56,4","8,44","7,06","2,98",2021-09-27 07:38:53,Hötorget,2021-09-27,DiSC,20210927-1
2074.5,2680,"55,1","8,33","6,91",3,2021-09-27 07:39:03,Hötorget,2021-09-27,DiSC,20210927-1
2084.5,2762,"55,8","8,71","7,25","3,1",2021-09-27 07:39:13,Hötorget,2021-09-27,DiSC,20210927-1
2094.5,4073,"42,7","9,54","7,17","4,18",2021-09-27 07:39:23,Hötorget,2021-09-27,DiSC,20210927-1
2104.5,2570,"57,4","8,36","7,03","2,92",2021-09-27 07:39:33,Hötorget,2021-09-27,DiSC,20210927-1
944.5,4742,"56,9","15,3","12,83","5,37",2021-09-27 07:20:13,Medborgarplatsen,2021-09-27,DiSC,20210927-1
954.5,4933,"55,1","15,35","12,74","5,52",2021-09-27 07:20:23,Medborgarplatsen,2021-09-27,DiSC,20210927-1
964.5,4630,"57,4","15,06","12,65","5,25",2021-09-27 07:20:33,Medborgarplatsen,2021-09-27,DiSC,20210927-1
974.5,4620,"57,7","15,11","12,72","5,25",2021-09-27 07:20:43,Medborgarplatsen,2021-09-27,DiSC,20210927-1
984.5,5134,"56,7","16,47","13,79","5,8",2021-09-27 07:20:53,Medborgarplatsen,2021-09-27,DiSC,20210927-1
994.5,4974,"57,3","16,15","13,56","5,64",2021-09-27 07:21:03,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1004.5,4962,"56,3","15,8","13,2","5,59",2021-09-27 07:21:13,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1014.5,4644,58,"15,29","12,89","5,29",2021-09-27 07:21:23,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1024.5,4523,"58,2","14,95","12,63","5,16",2021-09-27 07:21:33,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1034.5,4745,"55,4","14,86","12,35","5,32",2021-09-27 07:21:43,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1044.5,4643,"56,1","14,74","12,3","5,23",2021-09-27 07:21:53,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1054.5,4671,"56,5","14,93","12,48","5,27",2021-09-27 07:22:03,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1064.5,4662,57,"15,06","12,64","5,28",2021-09-27 07:22:13,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1074.5,4719,"56,3","15,04","12,57","5,32",2021-09-27 07:22:23,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1084.5,4679,"56,4","14,94","12,49","5,28",2021-09-27 07:22:33,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1094.5,4864,"55,2","15,15","12,58","5,45",2021-09-27 07:22:43,Medborgarplatsen,2021-09-27,DiSC,20210927-1
1104.5,4908,"57,9","16,12","13,59","5,58",2021-09-27 07:22:53,Medborgarplatsen,2021-09-27,DiSC,20210927-1
2764.5,3938,"53,1","11,76","9,64","4,35",2021-09-27 07:50:33,Odenplan,2021-09-27,DiSC,20210927-1
2774.5,3865,"52,7","11,44","9,35","4,26",2021-09-27 07:50:43,Odenplan,2021-09-27,DiSC,20210927-1
2784.5,4045,"52,1","11,83","9,62","4,44",2021-09-27 07:50:53,Odenplan,2021-09-27,DiSC,20210927-1
2794.5,3884,"53,1","11,59","9,49","4,29",2021-09-27 07:51:03,Odenplan,2021-09-27,DiSC,20210927-1
2804.5,4138,"50,8","11,75","9,47","4,5",2021-09-27 07:51:13,Odenplan,2021-09-27,DiSC,20210927-1
2814.5,4203,"50,6","11,89","9,58","4,57",2021-09-27 07:51:23,Odenplan,2021-09-27,DiSC,20210927-1
2824.5,4532,49,"12,36","9,83","4,87",2021-09-27 07:51:33,Odenplan,2021-09-27,DiSC,20210927-1
2834.5,4617,"49,7","12,79","10,23","4,99",2021-09-27 07:51:43,Odenplan,2021-09-27,DiSC,20210927-1
2844.5,4580,"49,8","12,74","10,2","4,95",2021-09-27 07:51:53,Odenplan,2021-09-27,DiSC,20210927-1
2854.5,4037,"53,1","12,06","9,88","4,46",2021-09-27 07:52:03,Odenplan,2021-09-27,DiSC,20210927-1
2864.5,4054,"51,5","11,69","9,47","4,43",2021-09-27 07:52:13,Odenplan,2021-09-27,DiSC,20210927-1
2874.5,4261,"50,8","12,1","9,75","4,64",2021-09-27 07:52:23,Odenplan,2021-09-27,DiSC,20210927-1
2884.5,4197,"53,8","12,71","10,45","4,66",2021-09-27 07:52:33,Odenplan,2021-09-27,DiSC,20210927-1
2894.5,4104,"52,5","12,09","9,86","4,52",2021-09-27 07:52:43,Odenplan,2021-09-27,DiSC,20210927-1
2904.5,3974,"51,7","11,52","9,35","4,35",2021-09-27 07:52:53,Odenplan,2021-09-27,DiSC,20210927-1
2914.5,4118,50,"11,49","9,2","4,46",2021-09-27 07:53:03,Odenplan,2021-09-27,DiSC,20210927-1
2924.5,4315,"49,5","11,9","9,5","4,66",2021-09-27 07:53:13,Odenplan,2021-09-27,DiSC,20210927-1
2934.5,4360,"49,4","12,02","9,59","4,7",2021-09-27 07:53:23,Odenplan,2021-09-27,DiSC,20210927-1
2944.5,5069,"47,7","13,45","10,59","5,41",2021-09-27 07:53:33,Odenplan,2021-09-27,DiSC,20210927-1
2954.5,5230,"48,9","14,23","11,31","5,62",2021-09-27 07:53:43,Odenplan,2021-09-27,DiSC,20210927-1
2964.5,5305,"48,5","14,32","11,34","5,69",2021-09-27 07:53:53,Odenplan,2021-09-27,DiSC,20210927-1
2974.5,5286,"47,4","13,89","10,9","5,62",2021-09-27 07:54:03,Odenplan,2021-09-27,DiSC,20210927-1
2984.5,5112,"48,9","13,92","11,06","5,49",2021-09-27 07:54:13,Odenplan,2021-09-27,DiSC,20210927-1
2994.5,5450,"47,1","14,24","11,16","5,79",2021-09-27 07:54:23,Odenplan,2021-09-27,DiSC,20210927-1
3004.5,5445,"47,3","14,31","11,23","5,79",2021-09-27 07:54:33,Odenplan,2021-09-27,DiSC,20210927-1
3014.5,5203,"48,2","13,95","11,03","5,57",2021-09-27 07:54:43,Odenplan,2021-09-27,DiSC,20210927-1
3024.5,5087,"48,4","13,71","10,85","5,45",2021-09-27 07:54:53,Odenplan,2021-09-27,DiSC,20210927-1
3034.5,5194,"47,6","13,73","10,8","5,53",2021-09-27 07:55:03,Odenplan,2021-09-27,DiSC,20210927-1
3044.5,5275,"46,6","13,61","10,61","5,58",2021-09-27 07:55:13,Odenplan,2021-09-27,DiSC,20210927-1
3054.5,4599,"48,8","12,5","9,93","4,94",2021-09-27 07:55:23,Odenplan,2021-09-27,DiSC,20210927-1
3064.5,4572,"49,4","12,59","10,05","4,93",2021-09-27 07:55:33,Odenplan,2021-09-27,DiSC,20210927-1
3074.5,4424,"49,1","12,11","9,64","4,76",2021-09-27 07:55:43,Odenplan,2021-09-27,DiSC,20210927-1
3084.5,4818,"47,7","12,76","10,04","5,14",2021-09-27 07:55:53,Odenplan,2021-09-27,DiSC,20210927-1
3094.5,5293,"47,4","13,92","10,92","5,63",2021-09-27 07:56:03,Odenplan,2021-09-27,DiSC,20210927-1
3104.5,5305,"47,5","13,98","10,98","5,65",2021-09-27 07:56:13,Odenplan,2021-09-27,DiSC,20210927-1
3114.5,5866,"43,3","13,94","10,54","6,05",2021-09-27 07:56:23,Odenplan,2021-09-27,DiSC,20210927-1
3124.5,5986,"42,6","13,98","10,49","6,14",2021-09-27 07:56:33,Odenplan,2021-09-27,DiSC,20210927-1
3134.5,5938,"46,4","15,25","11,87","6,27",2021-09-27 07:56:43,Odenplan,2021-09-27,DiSC,20210927-1
3144.5,5338,"49,1","14,62","11,64","5,75",2021-09-27 07:56:53,Odenplan,2021-09-27,DiSC,20210927-1
3154.5,5029,"48,7","13,64","10,82","5,4",2021-09-27 07:57:03,Odenplan,2021-09-27,DiSC,20210927-1
3164.5,5235,"47,2","13,71","10,74","5,56",2021-09-27 07:57:13,Odenplan,2021-09-27,DiSC,20210927-1
3174.5,5202,48,"13,89","10,96","5,56",2021-09-27 07:57:23,Odenplan,2021-09-27,DiSC,20210927-1
3184.5,5111,48,"13,65","10,77","5,46",2021-09-27 07:57:33,Odenplan,2021-09-27,DiSC,20210927-1
3194.5,4890,49,"13,34","10,6","5,26",2021-09-27 07:57:43,Odenplan,2021-09-27,DiSC,20210927-1
3204.5,5197,"47,9","13,82","10,89","5,55",2021-09-27 07:57:53,Odenplan,2021-09-27,DiSC,20210927-1
3214.5,5175,"48,3","13,9","10,99","5,54",2021-09-27 07:58:03,Odenplan,2021-09-27,DiSC,20210927-1
3224.5,5429,47,"14,15","11,07","5,76",2021-09-27 07:58:13,Odenplan,2021-09-27,DiSC,20210927-1
3234.5,5312,47,"13,86","10,85","5,64",2021-09-27 07:58:23,Odenplan,2021-09-27,DiSC,20210927-1
3244.5,5387,"47,2","14,09","11,04","5,72",2021-09-27 07:58:33,Odenplan,2021-09-27,DiSC,20210927-1
3254.5,5759,"46,9","14,98","11,71","6,1",2021-09-27 07:58:43,Odenplan,2021-09-27,DiSC,20210927-1
3264.5,5738,"48,1","15,35","12,12","6,13",2021-09-27 07:58:53,Odenplan,2021-09-27,DiSC,20210927-1
3274.5,5968,"47,5","15,74","12,37","6,35",2021-09-27 07:59:03,Odenplan,2021-09-27,DiSC,20210927-1
3284.5,6066,"47,6","16,05","12,62","6,46",2021-09-27 07:59:13,Odenplan,2021-09-27,DiSC,20210927-1
3294.5,6347,47,"16,54","12,93","6,73",2021-09-27 07:59:23,Odenplan,2021-09-27,DiSC,20210927-1
3304.5,6994,47,"18,25","14,28","7,42",2021-09-27 07:59:33,Odenplan,2021-09-27,DiSC,20210927-1
3314.5,6557,"47,3","17,22","13,51","6,97",2021-09-27 07:59:43,Odenplan,2021-09-27,DiSC,20210927-1
3324.5,6203,"47,5","16,34","12,84","6,6",2021-09-27 07:59:53,Odenplan,2021-09-27,DiSC,20210927-1
3334.5,6066,"47,9","16,15","12,73","6,47",2021-09-27 08:00:03,Odenplan,2021-09-27,DiSC,20210927-1
3344.5,6139,"47,5","16,17","12,7","6,53",2021-09-27 08:00:13,Odenplan,2021-09-27,DiSC,20210927-1
3354.5,5355,"49,6","14,82","11,84","5,78",2021-09-27 08:00:23,Odenplan,2021-09-27,DiSC,20210927-1
3364.5,5960,"47,4","15,69","12,31","6,34",2021-09-27 08:00:33,Odenplan,2021-09-27,DiSC,20210927-1
3374.5,5508,"49,5","15,19","12,13","5,94",2021-09-27 08:00:43,Odenplan,2021-09-27,DiSC,20210927-1
3384.5,5947,"47,1","15,54","12,17","6,31",2021-09-27 08:00:53,Odenplan,2021-09-27,DiSC,20210927-1
3394.5,6884,"47,6","18,21","14,32","7,33",2021-09-27 08:01:03,Odenplan,2021-09-27,DiSC,20210927-1
3404.5,5406,"50,7","15,33","12,35","5,88",2021-09-27 08:01:13,Odenplan,2021-09-27,DiSC,20210927-1
3414.5,5258,49,"14,35","11,41","5,66",2021-09-27 08:01:23,Odenplan,2021-09-27,DiSC,20210927-1
3424.5,5177,"49,8","14,39","11,52","5,6",2021-09-27 08:01:33,Odenplan,2021-09-27,DiSC,20210927-1
3434.5,5345,"47,7","14,15","11,14","5,7",2021-09-27 08:01:43,Odenplan,2021-09-27,DiSC,20210927-1
3444.5,5063,"48,9","13,8","10,97","5,44",2021-09-27 08:01:53,Odenplan,2021-09-27,DiSC,20210927-1
3454.5,5086,"48,6","13,76","10,91","5,46",2021-09-27 08:02:03,Odenplan,2021-09-27,DiSC,20210927-1
3464.5,4871,"49,9","13,57","10,87","5,27",2021-09-27 08:02:13,Odenplan,2021-09-27,DiSC,20210927-1
3474.5,5043,"48,1","13,49","10,66","5,39",2021-09-27 08:02:23,Odenplan,2021-09-27,DiSC,20210927-1
3484.5,5325,"49,1","14,59","11,61","5,73",2021-09-27 08:02:33,Odenplan,2021-09-27,DiSC,20210927-1
3494.5,4901,"49,8","13,61","10,89","5,3",2021-09-27 08:02:43,Odenplan,2021-09-27,DiSC,20210927-1
3504.5,5284,"48,8","14,36","11,4","5,68",2021-09-27 08:02:53,Odenplan,2021-09-27,DiSC,20210927-1
3514.5,5473,"48,8","14,87","11,81","5,88",2021-09-27 08:03:03,Odenplan,2021-09-27,DiSC,20210927-1
3524.5,5359,"51,1","15,33","12,39","5,85",2021-09-27 08:03:13,Odenplan,2021-09-27,DiSC,20210927-1
3534.5,5316,"48,6","14,37","11,39","5,7",2021-09-27 08:03:23,Odenplan,2021-09-27,DiSC,20210927-1
3604.5,4765,"48,6","12,88","10,21","5,11",2021-09-27 08:04:33,Odenplan,2021-09-27,DiSC,20210927-1
3614.5,4533,"49,8","12,61","10,09","4,9",2021-09-27 08:04:43,Odenplan,2021-09-27,DiSC,20210927-1
3624.5,4184,"52,5","12,33","10,06","4,61",2021-09-27 08:04:53,Odenplan,2021-09-27,DiSC,20210927-1
3634.5,4113,"50,7","11,66","9,39","4,47",2021-09-27 08:05:03,Odenplan,2021-09-27,DiSC,20210927-1
3644.5,4472,"49,1","12,22","9,73","4,81",2021-09-27 08:05:13,Odenplan,2021-09-27,DiSC,20210927-1
3654.5,4442,"49,5","12,27","9,8","4,8",2021-09-27 08:05:23,Odenplan,2021-09-27,DiSC,20210927-1
3664.5,4405,"50,1","12,32","9,88","4,77",2021-09-27 08:05:33,Odenplan,2021-09-27,DiSC,20210927-1
3674.5,4679,50,"13,07","10,48","5,07",2021-09-27 08:05:43,Odenplan,2021-09-27,DiSC,20210927-1
3684.5,4689,"51,2","13,44","10,86","5,12",2021-09-27 08:05:53,Odenplan,2021-09-27,DiSC,20210927-1
3694.5,5138,"49,7","14,26","11,4","5,55",2021-09-27 08:06:03,Odenplan,2021-09-27,DiSC,20210927-1
3704.5,4953,"50,7","14,04","11,31","5,39",2021-09-27 08:06:13,Odenplan,2021-09-27,DiSC,20210927-1
3714.5,5289,"48,6","14,29","11,33","5,67",2021-09-27 08:06:23,Odenplan,2021-09-27,DiSC,20210927-1
3724.5,5123,"49,9","14,26","11,42","5,54",2021-09-27 08:06:33,Odenplan,2021-09-27,DiSC,20210927-1
3734.5,4697,"49,9","13,09","10,48","5,08",2021-09-27 08:06:43,Odenplan,2021-09-27,DiSC,20210927-1
3744.5,4541,"49,3","12,48","9,95","4,9",2021-09-27 08:06:53,Odenplan,2021-09-27,DiSC,20210927-1
3754.5,4150,"50,2","11,65","9,36","4,5",2021-09-27 08:07:03,Odenplan,2021-09-27,DiSC,20210927-1
3764.5,4331,"49,9","12,06","9,66","4,69",2021-09-27 08:07:13,Odenplan,2021-09-27,DiSC,20210927-1
3774.5,4023,"51,2","11,54","9,34","4,39",2021-09-27 08:07:23,Odenplan,2021-09-27,DiSC,20210927-1
3784.5,4132,"49,5","11,4","9,11","4,46",2021-09-27 08:07:33,Odenplan,2021-09-27,DiSC,20210927-1
3794.5,3804,51,"10,86","8,77","4,15",2021-09-27 08:07:43,Odenplan,2021-09-27,DiSC,20210927-1
3804.5,4967,"41,9","11,39","8,49","5,06",2021-09-27 08:07:53,Odenplan,2021-09-27,DiSC,20210927-1
3814.5,4062,"50,8","11,53","9,3","4,42",2021-09-27 08:08:03,Odenplan,2021-09-27,DiSC,20210927-1
3824.5,4092,"50,4","11,53","9,27","4,44",2021-09-27 08:08:13,Odenplan,2021-09-27,DiSC,20210927-1
3834.5,4304,"49,6","11,9","9,5","4,65",2021-09-27 08:08:23,Odenplan,2021-09-27,DiSC,20210927-1
3844.5,4205,"50,8","11,94","9,62","4,58",2021-09-27 08:08:33,Odenplan,2021-09-27,DiSC,20210927-1
3854.5,4664,"49,3","12,83","10,23","5,03",2021-09-27 08:08:43,Odenplan,2021-09-27,DiSC,20210927-1
3864.5,4193,"52,7","12,42","10,15","4,62",2021-09-27 08:08:53,Odenplan,2021-09-27,DiSC,20210927-1
3874.5,4461,"48,5","12,05","9,55","4,78",2021-09-27 08:09:03,Odenplan,2021-09-27,DiSC,20210927-1
3884.5,4113,52,12,"9,76","4,51",2021-09-27 08:09:13,Odenplan,2021-09-27,DiSC,20210927-1
3894.5,4140,"51,2","11,87","9,6","4,52",2021-09-27 08:09:23,Odenplan,2021-09-27,DiSC,20210927-1
3904.5,4192,"51,3","12,05","9,76","4,58",2021-09-27 08:09:33,Odenplan,2021-09-27,DiSC,20210927-1
3914.5,4368,"48,8","11,88","9,43","4,69",2021-09-27 08:09:43,Odenplan,2021-09-27,DiSC,20210927-1
3924.5,4144,"49,7","11,49","9,19","4,48",2021-09-27 08:09:53,Odenplan,2021-09-27,DiSC,20210927-1
3934.5,3884,"50,7",11,"8,87","4,23",2021-09-27 08:10:03,Odenplan,2021-09-27,DiSC,20210927-1
3944.5,3930,"51,9","11,43","9,29","4,31",2021-09-27 08:10:13,Odenplan,2021-09-27,DiSC,20210927-1
3954.5,4184,"50,3","11,75","9,44","4,54",2021-09-27 08:10:23,Odenplan,2021-09-27,DiSC,20210927-1
3964.5,4065,"51,2","11,66","9,44","4,44",2021-09-27 08:10:33,Odenplan,2021-09-27,DiSC,20210927-1
3974.5,4263,"50,9","12,15","9,8","4,65",2021-09-27 08:10:43,Odenplan,2021-09-27,DiSC,20210927-1
3984.5,4074,"51,6","11,77","9,55","4,46",2021-09-27 08:10:53,Odenplan,2021-09-27,DiSC,20210927-1
3994.5,4217,"50,4","11,89","9,56","4,58",2021-09-27 08:11:03,Odenplan,2021-09-27,DiSC,20210927-1
4004.5,4104,51,"11,71","9,46","4,48",2021-09-27 08:11:13,Odenplan,2021-09-27,DiSC,20210927-1
4014.5,4218,"50,8","11,97","9,65","4,59",2021-09-27 08:11:23,Odenplan,2021-09-27,DiSC,20210927-1
4024.5,4286,51,"12,23","9,88","4,67",2021-09-27 08:11:33,Odenplan,2021-09-27,DiSC,20210927-1
4034.5,4298,52,"12,53","10,19","4,72",2021-09-27 08:11:43,Odenplan,2021-09-27,DiSC,20210927-1
4044.5,4432,"50,2","12,42","9,97","4,81",2021-09-27 08:11:53,Odenplan,2021-09-27,DiSC,20210927-1
4054.5,4531,"49,9","12,62","10,11","4,9",2021-09-27 08:12:03,Odenplan,2021-09-27,DiSC,20210927-1
4064.5,4494,"49,7","12,45","9,96","4,86",2021-09-27 08:12:13,Odenplan,2021-09-27,DiSC,20210927-1
4074.5,4046,50,"11,3","9,06","4,38",2021-09-27 08:12:23,Odenplan,2021-09-27,DiSC,20210927-1
4084.5,3869,"49,2","10,62","8,46","4,17",2021-09-27 08:12:33,Odenplan,2021-09-27,DiSC,20210927-1
4094.5,4143,"49,3","11,39","9,08","4,47",2021-09-27 08:12:43,Odenplan,2021-09-27,DiSC,20210927-1
4104.5,4122,50,"11,51","9,23","4,47",2021-09-27 08:12:53,Odenplan,2021-09-27,DiSC,20210927-1
4114.5,4707,"45,8","11,93","9,24","4,95",2021-09-27 08:13:03,Odenplan,2021-09-27,DiSC,20210927-1
4124.5,4042,"50,7","11,46","9,24","4,4",2021-09-27 08:13:13,Odenplan,2021-09-27,DiSC,20210927-1
4134.5,4092,"50,2","11,48","9,22","4,44",2021-09-27 08:13:23,Odenplan,2021-09-27,DiSC,20210927-1
4144.5,4174,"49,6","11,56","9,24","4,51",2021-09-27 08:13:33,Odenplan,2021-09-27,DiSC,20210927-1
4154.5,3633,50,"10,15","8,14","3,94",2021-09-27 08:13:43,Odenplan,2021-09-27,DiSC,20210927-1
4164.5,3575,50,"9,98",8,"3,87",2021-09-27 08:13:53,Odenplan,2021-09-27,DiSC,20210927-1
4174.5,4015,"50,3","11,27","9,06","4,36",2021-09-27 08:14:03,Odenplan,2021-09-27,DiSC,20210927-1
4184.5,4210,"50,6","11,91","9,59","4,58",2021-09-27 08:14:13,Odenplan,2021-09-27,DiSC,20210927-1
4194.5,4109,"51,7","11,91","9,66","4,5",2021-09-27 08:14:23,Odenplan,2021-09-27,DiSC,20210927-1
4204.5,4148,"51,2","11,88","9,6","4,53",2021-09-27 08:14:33,Odenplan,2021-09-27,DiSC,20210927-1
4214.5,4320,50,"12,07","9,68","4,68",2021-09-27 08:14:43,Odenplan,2021-09-27,DiSC,20210927-1
4224.5,4223,"49,6","11,67","9,33","4,56",2021-09-27 08:14:53,Odenplan,2021-09-27,DiSC,20210927-1
4234.5,4235,"50,1","11,84","9,49","4,59",2021-09-27 08:15:03,Odenplan,2021-09-27,DiSC,20210927-1
4244.5,3909,"51,9","11,37","9,23","4,29",2021-09-27 08:15:13,Odenplan,2021-09-27,DiSC,20210927-1
4254.5,4053,50,"11,31","9,06","4,39",2021-09-27 08:15:23,Odenplan,2021-09-27,DiSC,20210927-1
4264.5,4002,"51,7","11,58","9,4","4,38",2021-09-27 08:15:33,Odenplan,2021-09-27,DiSC,20210927-1
4274.5,3942,"51,7","11,43","9,28","4,32",2021-09-27 08:15:43,Odenplan,2021-09-27,DiSC,20210927-1
4284.5,3700,"51,3","10,62","8,59","4,04",2021-09-27 08:15:53,Odenplan,2021-09-27,DiSC,20210927-1
4294.5,3896,"49,8","10,82","8,66","4,21",2021-09-27 08:16:03,Odenplan,2021-09-27,DiSC,20210927-1
4304.5,3961,"51,5","11,44","9,27","4,33",2021-09-27 08:16:13,Odenplan,2021-09-27,DiSC,20210927-1
4314.5,3771,"52,2","11,04","8,99","4,14",2021-09-27 08:16:23,Odenplan,2021-09-27,DiSC,20210927-1
4324.5,3293,"52,7","9,75","7,97","3,63",2021-09-27 08:16:33,Odenplan,2021-09-27,DiSC,20210927-1
4334.5,3409,"51,2","9,77","7,9","3,72",2021-09-27 08:16:43,Odenplan,2021-09-27,DiSC,20210927-1
4344.5,3285,"51,8","9,55","7,76","3,6",2021-09-27 08:16:53,Odenplan,2021-09-27,DiSC,20210927-1
4354.5,3848,"48,5","10,4","8,24","4,13",2021-09-27 08:17:03,Odenplan,2021-09-27,DiSC,20210927-1
4364.5,3855,"49,7","10,69","8,55","4,17",2021-09-27 08:17:13,Odenplan,2021-09-27,DiSC,20210927-1
4374.5,3925,51,"11,2","9,04","4,28",2021-09-27 08:17:23,Odenplan,2021-09-27,DiSC,20210927-1
4384.5,4013,51,"11,45","9,25","4,38",2021-09-27 08:17:33,Odenplan,2021-09-27,DiSC,20210927-1
4394.5,4297,"49,9","11,97","9,58","4,65",2021-09-27 08:17:43,Odenplan,2021-09-27,DiSC,20210927-1
4404.5,4466,"48,8","12,14","9,64","4,8",2021-09-27 08:17:53,Odenplan,2021-09-27,DiSC,20210927-1
4414.5,4131,50,"11,55","9,26","4,48",2021-09-27 08:18:03,Odenplan,2021-09-27,DiSC,20210927-1
4424.5,3833,"50,3","10,77","8,66","4,16",2021-09-27 08:18:13,Odenplan,2021-09-27,DiSC,20210927-1
4434.5,3803,"50,2","10,67","8,56","4,13",2021-09-27 08:18:23,Odenplan,2021-09-27,DiSC,20210927-1
4444.5,4146,"48,2","11,12","8,79","4,44",2021-09-27 08:18:33,Odenplan,2021-09-27,DiSC,20210927-1
4454.5,4211,49,"11,49","9,14","4,53",2021-09-27 08:18:43,Odenplan,2021-09-27,DiSC,20210927-1
4464.5,4300,49,"11,73","9,33","4,62",2021-09-27 08:18:53,Odenplan,2021-09-27,DiSC,20210927-1
4474.5,4263,"49,2","11,7","9,32","4,59",2021-09-27 08:19:03,Odenplan,2021-09-27,DiSC,20210927-1
4484.5,4239,"49,3","11,66","9,3","4,57",2021-09-27 08:19:13,Odenplan,2021-09-27,DiSC,20210927-1
4494.5,4060,"51,7","11,75","9,54","4,45",2021-09-27 08:19:23,Odenplan,2021-09-27,DiSC,20210927-1
4504.5,4092,"50,6","11,59","9,33","4,45",2021-09-27 08:19:33,Odenplan,2021-09-27,DiSC,20210927-1
4514.5,4401,"48,9",12,"9,54","4,73",2021-09-27 08:19:43,Odenplan,2021-09-27,DiSC,20210927-1
2254.5,6164,"46,5","15,87","12,37","6,51",2021-09-27 07:42:03,Rådmansgatan,2021-09-27,DiSC,20210927-1
2264.5,6031,47,"15,72","12,29","6,4",2021-09-27 07:42:13,Rådmansgatan,2021-09-27,DiSC,20210927-1
2274.5,5733,"48,4","15,43","12,21","6,14",2021-09-27 07:42:23,Rådmansgatan,2021-09-27,DiSC,20210927-1
2284.5,5926,"46,2","15,15","11,77","6,25",2021-09-27 07:42:33,Rådmansgatan,2021-09-27,DiSC,20210927-1
2294.5,6748,"42,2","15,6","11,66","6,89",2021-09-27 07:42:43,Rådmansgatan,2021-09-27,DiSC,20210927-1
2304.5,6938,"40,9","15,51","11,44","7,01",2021-09-27 07:42:53,Rådmansgatan,2021-09-27,DiSC,20210927-1
2314.5,6541,"43,2","15,54","11,74","6,74",2021-09-27 07:43:03,Rådmansgatan,2021-09-27,DiSC,20210927-1
2324.5,6495,"43,2","15,41","11,63","6,69",2021-09-27 07:43:13,Rådmansgatan,2021-09-27,DiSC,20210927-1
2334.5,5930,"45,7","14,97","11,58","6,23",2021-09-27 07:43:23,Rådmansgatan,2021-09-27,DiSC,20210927-1
2344.5,5935,"45,8","15,03","11,63","6,24",2021-09-27 07:43:33,Rådmansgatan,2021-09-27,DiSC,20210927-1
704.5,5467,"53,7","16,52","13,59","6,06",2021-09-27 07:16:13,Skanstull,2021-09-27,DiSC,20210927-1
714.5,5217,"54,5","16,04","13,26","5,82",2021-09-27 07:16:23,Skanstull,2021-09-27,DiSC,20210927-1
